id,name,link,submit_link,submitted_solutions,accuracy,status_link,difficulty
1617,Chef and The Colored Grid,https://www.codechef.com/problems/GRIDCOL,https://www.codechef.com/submit/GRIDCOL,18,9.58,https://www.codechef.com/status/GRIDCOL,medium
1618,Chef and The String of Digits,https://www.codechef.com/problems/STRDIG,https://www.codechef.com/submit/STRDIG,18,9.69,https://www.codechef.com/status/STRDIG,medium
1619,Special Agents,https://www.codechef.com/problems/AGENTS,https://www.codechef.com/submit/AGENTS,18,36.36,https://www.codechef.com/status/AGENTS,medium
1620,VS and his marking scheme,https://www.codechef.com/problems/ANKMARKS,https://www.codechef.com/submit/ANKMARKS,18,14.48,https://www.codechef.com/status/ANKMARKS,medium
1621,Segment Tree,https://www.codechef.com/problems/SEGTREE2,https://www.codechef.com/submit/SEGTREE2,18,29.33,https://www.codechef.com/status/SEGTREE2,medium
1622,Dividing into Regions,https://www.codechef.com/problems/REGIONS,https://www.codechef.com/submit/REGIONS,18,30.77,https://www.codechef.com/status/REGIONS,medium
1623,Mock Turtle,https://www.codechef.com/problems/MCKTUR,https://www.codechef.com/submit/MCKTUR,18,36.07,https://www.codechef.com/status/MCKTUR,medium
1624,Xor Grid,https://www.codechef.com/problems/XRGRD,https://www.codechef.com/submit/XRGRD,18,32.2,https://www.codechef.com/status/XRGRD,medium
1625,Cleaning the Space,https://www.codechef.com/problems/SPCLN,https://www.codechef.com/submit/SPCLN,18,46.3,https://www.codechef.com/status/SPCLN,medium
1626,Archi and Tree,https://www.codechef.com/problems/ARCTR,https://www.codechef.com/submit/ARCTR,18,13.16,https://www.codechef.com/status/ARCTR,medium
1627,CyclesAndColorings,https://www.codechef.com/problems/CYCLECOL,https://www.codechef.com/submit/CYCLECOL,18,23.53,https://www.codechef.com/status/CYCLECOL,medium
1628,Robots Again,https://www.codechef.com/problems/ROBAGAIN,https://www.codechef.com/submit/ROBAGAIN,18,22.4,https://www.codechef.com/status/ROBAGAIN,medium
1629,Edge Addition,https://www.codechef.com/problems/BICONT,https://www.codechef.com/submit/BICONT,18,52.63,https://www.codechef.com/status/BICONT,medium
1630,Median,https://www.codechef.com/problems/MDN,https://www.codechef.com/submit/MDN,18,23.68,https://www.codechef.com/status/MDN,medium
1631,Recover Square,https://www.codechef.com/problems/RECOVER,https://www.codechef.com/submit/RECOVER,18,27.03,https://www.codechef.com/status/RECOVER,medium
1632,Another Game of Life,https://www.codechef.com/problems/VASTLIFE,https://www.codechef.com/submit/VASTLIFE,18,25.74,https://www.codechef.com/status/VASTLIFE,medium
1633,Snake and Apple Tree,https://www.codechef.com/problems/SNKAPT,https://www.codechef.com/submit/SNKAPT,18,50,https://www.codechef.com/status/SNKAPT,medium
1634,Guess My Age,https://www.codechef.com/problems/GUESSAGE,https://www.codechef.com/submit/GUESSAGE,18,25.35,https://www.codechef.com/status/GUESSAGE,medium
1635,Friends and Candies,https://www.codechef.com/problems/FRICAN,https://www.codechef.com/submit/FRICAN,18,15.57,https://www.codechef.com/status/FRICAN,medium
1636,Substring Matching,https://www.codechef.com/problems/SUBMATCH,https://www.codechef.com/submit/SUBMATCH,18,45.16,https://www.codechef.com/status/SUBMATCH,medium
1637,Magic sequence,https://www.codechef.com/problems/F5,https://www.codechef.com/submit/F5,19,16.18,https://www.codechef.com/status/F5,medium
1638,Lights Off,https://www.codechef.com/problems/E2,https://www.codechef.com/submit/E2,19,4.36,https://www.codechef.com/status/E2,medium
1639,K important Strings,https://www.codechef.com/problems/N3,https://www.codechef.com/submit/N3,19,25,https://www.codechef.com/status/N3,medium
1640,Summing Slopes,https://www.codechef.com/problems/SUMSLOPE,https://www.codechef.com/submit/SUMSLOPE,19,4.71,https://www.codechef.com/status/SUMSLOPE,medium
1641,Odd Binomial Coefficients,https://www.codechef.com/problems/ODDBIN,https://www.codechef.com/submit/ODDBIN,19,20.95,https://www.codechef.com/status/ODDBIN,medium
1642,Restaurant Expansion,https://www.codechef.com/problems/RESTEXP,https://www.codechef.com/submit/RESTEXP,19,25.49,https://www.codechef.com/status/RESTEXP,medium
1643,Newspaper Puzzle,https://www.codechef.com/problems/PUZZLES,https://www.codechef.com/submit/PUZZLES,19,38.78,https://www.codechef.com/status/PUZZLES,medium
1644,Block Drop,https://www.codechef.com/problems/BLOCKDRO,https://www.codechef.com/submit/BLOCKDRO,19,7.97,https://www.codechef.com/status/BLOCKDRO,medium
1645,PDS Number,https://www.codechef.com/problems/PDSNUM,https://www.codechef.com/submit/PDSNUM,19,16.43,https://www.codechef.com/status/PDSNUM,medium
1646,The Postal Service,https://www.codechef.com/problems/POSTAL,https://www.codechef.com/submit/POSTAL,19,15.27,https://www.codechef.com/status/POSTAL,medium
1647,First non Palindrome,https://www.codechef.com/problems/NONPALIN,https://www.codechef.com/submit/NONPALIN,19,13.95,https://www.codechef.com/status/NONPALIN,medium
1648,Graph on a Plane,https://www.codechef.com/problems/GRAPLANE,https://www.codechef.com/submit/GRAPLANE,19,34.43,https://www.codechef.com/status/GRAPLANE,medium
1649,Fly overs,https://www.codechef.com/problems/FLY,https://www.codechef.com/submit/FLY,19,24.05,https://www.codechef.com/status/FLY,medium
1650,Chef of The Ancient,https://www.codechef.com/problems/COTA,https://www.codechef.com/submit/COTA,19,44,https://www.codechef.com/status/COTA,medium
1651,Yet another substring problem,https://www.codechef.com/problems/GRIDCONN,https://www.codechef.com/submit/GRIDCONN,19,20,https://www.codechef.com/status/GRIDCONN,medium
1652,Chef and Dominating Subarrays,https://www.codechef.com/problems/CHEFDOMA,https://www.codechef.com/submit/CHEFDOMA,19,5.79,https://www.codechef.com/status/CHEFDOMA,medium
1653,Counting Games,https://www.codechef.com/problems/GAMCOUNT,https://www.codechef.com/submit/GAMCOUNT,19,27.06,https://www.codechef.com/status/GAMCOUNT,medium
1654,Chef and Words,https://www.codechef.com/problems/LTM40EF,https://www.codechef.com/submit/LTM40EF,19,7.48,https://www.codechef.com/status/LTM40EF,medium
1655,Chang and Beautiful Sequences,https://www.codechef.com/problems/CHNGSEQ,https://www.codechef.com/submit/CHNGSEQ,19,42.55,https://www.codechef.com/status/CHNGSEQ,medium
1656,Breaking the Tree,https://www.codechef.com/problems/BRKTREE,https://www.codechef.com/submit/BRKTREE,19,14.65,https://www.codechef.com/status/BRKTREE,medium
1657,Xor Table,https://www.codechef.com/problems/XORTABLE,https://www.codechef.com/submit/XORTABLE,19,22.83,https://www.codechef.com/status/XORTABLE,medium
1658,MEX and Ranges,https://www.codechef.com/problems/MEXRNG,https://www.codechef.com/submit/MEXRNG,19,17.18,https://www.codechef.com/status/MEXRNG,medium
1659,Good Speech,https://www.codechef.com/problems/PROC18E,https://www.codechef.com/submit/PROC18E,19,27.27,https://www.codechef.com/status/PROC18E,medium
1660,Zawad and Index Sum,https://www.codechef.com/problems/IDXSUM,https://www.codechef.com/submit/IDXSUM,19,41.18,https://www.codechef.com/status/IDXSUM,medium
1661,Weighted Necklace,https://www.codechef.com/problems/WGTNKLC,https://www.codechef.com/submit/WGTNKLC,19,42.86,https://www.codechef.com/status/WGTNKLC,medium
1662,Inequality Reduction,https://www.codechef.com/problems/TRANSACT,https://www.codechef.com/submit/TRANSACT,19,25.58,https://www.codechef.com/status/TRANSACT,medium
1663,Make It,https://www.codechef.com/problems/MKIT,https://www.codechef.com/submit/MKIT,19,19.92,https://www.codechef.com/status/MKIT,medium
1664,LCM Constraints,https://www.codechef.com/problems/LCMCONST,https://www.codechef.com/submit/LCMCONST,19,14.62,https://www.codechef.com/status/LCMCONST,medium
1665,Count It,https://www.codechef.com/problems/CNTIT,https://www.codechef.com/submit/CNTIT,19,61.29,https://www.codechef.com/status/CNTIT,medium
1666,Curious Queries,https://www.codechef.com/problems/CURSQURS,https://www.codechef.com/submit/CURSQURS,19,26.47,https://www.codechef.com/status/CURSQURS,medium
1667,Smart Frog,https://www.codechef.com/problems/G2,https://www.codechef.com/submit/G2,20,6.32,https://www.codechef.com/status/G2,medium
1668,Paragraph Formatting,https://www.codechef.com/problems/H5,https://www.codechef.com/submit/H5,20,15.53,https://www.codechef.com/status/H5,medium
1669,Balanced Walks,https://www.codechef.com/problems/BALANCED,https://www.codechef.com/submit/BALANCED,20,37.5,https://www.codechef.com/status/BALANCED,medium
1670,Wireless Network,https://www.codechef.com/problems/NETWORK,https://www.codechef.com/submit/NETWORK,20,25.93,https://www.codechef.com/status/NETWORK,medium
1671,Longest Arithmetic Progressions,https://www.codechef.com/problems/ARITHPR,https://www.codechef.com/submit/ARITHPR,20,19.83,https://www.codechef.com/status/ARITHPR,medium
1672,Remys last tour,https://www.codechef.com/problems/FALLDOWN,https://www.codechef.com/submit/FALLDOWN,20,29.07,https://www.codechef.com/status/FALLDOWN,medium
1673,Little Elephant and Filling,https://www.codechef.com/problems/LUCKFILL,https://www.codechef.com/submit/LUCKFILL,20,11.89,https://www.codechef.com/status/LUCKFILL,medium
1674,Festivals,https://www.codechef.com/problems/SUBTREE,https://www.codechef.com/submit/SUBTREE,20,34.33,https://www.codechef.com/status/SUBTREE,medium
1675,Transfiguring Trees,https://www.codechef.com/problems/TRANSFIG,https://www.codechef.com/submit/TRANSFIG,20,20.75,https://www.codechef.com/status/TRANSFIG,medium
1676,Sereja and Dividing,https://www.codechef.com/problems/SEADIV,https://www.codechef.com/submit/SEADIV,20,10.47,https://www.codechef.com/status/SEADIV,medium
1677,Devu and his three Hands,https://www.codechef.com/problems/DEVHAND,https://www.codechef.com/submit/DEVHAND,20,18.03,https://www.codechef.com/status/DEVHAND,medium
1678,How to Operate a Robot,https://www.codechef.com/problems/VISITALL,https://www.codechef.com/submit/VISITALL,20,28.17,https://www.codechef.com/status/VISITALL,medium
1679,Anticommutative implication,https://www.codechef.com/problems/ANCOIMP,https://www.codechef.com/submit/ANCOIMP,20,15.89,https://www.codechef.com/status/ANCOIMP,medium
1680,Chef and Vectors,https://www.codechef.com/problems/CHEFVEC,https://www.codechef.com/submit/CHEFVEC,20,35.48,https://www.codechef.com/status/CHEFVEC,medium
1681,Closest points queries,https://www.codechef.com/problems/CLOSESTQ,https://www.codechef.com/submit/CLOSESTQ,20,9.88,https://www.codechef.com/status/CLOSESTQ,medium
1682,AND Graph,https://www.codechef.com/problems/ANDGRAPH,https://www.codechef.com/submit/ANDGRAPH,20,25.93,https://www.codechef.com/status/ANDGRAPH,medium
1683,BiCycles,https://www.codechef.com/problems/BCYCLES,https://www.codechef.com/submit/BCYCLES,20,38.89,https://www.codechef.com/status/BCYCLES,medium
1684,Xorangements,https://www.codechef.com/problems/ENIG10,https://www.codechef.com/submit/ENIG10,20,50,https://www.codechef.com/status/ENIG10,medium
1685,Coprime Components,https://www.codechef.com/problems/CPCOMP,https://www.codechef.com/submit/CPCOMP,20,7.35,https://www.codechef.com/status/CPCOMP,medium
1686,Families of Chefland,https://www.codechef.com/problems/GRAPHTRE,https://www.codechef.com/submit/GRAPHTRE,20,35.71,https://www.codechef.com/status/GRAPHTRE,medium
1687,Intervals and Intersections,https://www.codechef.com/problems/IAI,https://www.codechef.com/submit/IAI,20,12.44,https://www.codechef.com/status/IAI,medium
1688,Anay and Polynomial,https://www.codechef.com/problems/EXUNE,https://www.codechef.com/submit/EXUNE,20,17.5,https://www.codechef.com/status/EXUNE,medium
1689,The Gifting Problem,https://www.codechef.com/problems/KARRAY,https://www.codechef.com/submit/KARRAY,20,24.21,https://www.codechef.com/status/KARRAY,medium
1690,Drawing,https://www.codechef.com/problems/PRDRAW,https://www.codechef.com/submit/PRDRAW,20,31.25,https://www.codechef.com/status/PRDRAW,medium
1691,Unique Substring,https://www.codechef.com/problems/CLUNQUE,https://www.codechef.com/submit/CLUNQUE,20,19.21,https://www.codechef.com/status/CLUNQUE,medium
1692,Relevant Phrases of Annihilation,https://www.codechef.com/problems/PHRASES,https://www.codechef.com/submit/PHRASES,21,5.04,https://www.codechef.com/status/PHRASES,medium
1693,Spaghetti Monsters,https://www.codechef.com/problems/B1,https://www.codechef.com/submit/B1,21,15.6,https://www.codechef.com/status/B1,medium
1694,Place the mines ,https://www.codechef.com/problems/AX,https://www.codechef.com/submit/AX,21,28,https://www.codechef.com/status/AX,medium
1695,A Bowling Game,https://www.codechef.com/problems/G1,https://www.codechef.com/submit/G1,21,29.63,https://www.codechef.com/status/G1,medium
1696,Closest Ranking,https://www.codechef.com/problems/VOTING,https://www.codechef.com/submit/VOTING,21,46,https://www.codechef.com/status/VOTING,medium
1697,Rebuilding Byteland,https://www.codechef.com/problems/UNFRIEND,https://www.codechef.com/submit/UNFRIEND,21,32.43,https://www.codechef.com/status/UNFRIEND,medium
1698,Sereja and Stones,https://www.codechef.com/problems/SEASTONE,https://www.codechef.com/submit/SEASTONE,21,15.09,https://www.codechef.com/status/SEASTONE,medium
1699,Table Covering,https://www.codechef.com/problems/TABLECOV,https://www.codechef.com/submit/TABLECOV,21,31.88,https://www.codechef.com/status/TABLECOV,medium
1700,Chef and Liquid Ingredients,https://www.codechef.com/problems/CHEFLIQD,https://www.codechef.com/submit/CHEFLIQD,21,32.94,https://www.codechef.com/status/CHEFLIQD,medium
1701,Sebi and the black money,https://www.codechef.com/problems/SELECT,https://www.codechef.com/submit/SELECT,21,39.68,https://www.codechef.com/status/SELECT,medium
1702,Codie Bird,https://www.codechef.com/problems/CODIE,https://www.codechef.com/submit/CODIE,21,59.26,https://www.codechef.com/status/CODIE,medium
1703,Delivery Problems,https://www.codechef.com/problems/CHEFLMN,https://www.codechef.com/submit/CHEFLMN,21,33.8,https://www.codechef.com/status/CHEFLMN,medium
1704,Chef and Recipes,https://www.codechef.com/problems/RECIPES,https://www.codechef.com/submit/RECIPES,21,23.02,https://www.codechef.com/status/RECIPES,medium
1705,Mortgage,https://www.codechef.com/problems/MORTGAGE,https://www.codechef.com/submit/MORTGAGE,21,19.88,https://www.codechef.com/status/MORTGAGE,medium
1706,Quadratic Equations,https://www.codechef.com/problems/E4,https://www.codechef.com/submit/E4,22,14.57,https://www.codechef.com/status/E4,medium
1707,Two Chefs,https://www.codechef.com/problems/TWOCHEFS,https://www.codechef.com/submit/TWOCHEFS,22,21.55,https://www.codechef.com/status/TWOCHEFS,medium
1708,Dinner Party Socializing,https://www.codechef.com/problems/SOCIAL,https://www.codechef.com/submit/SOCIAL,22,27.84,https://www.codechef.com/status/SOCIAL,medium
1709,Weapons,https://www.codechef.com/problems/NI03,https://www.codechef.com/submit/NI03,22,44.9,https://www.codechef.com/status/NI03,medium
1710,Fun with AGp,https://www.codechef.com/problems/FUNAGP,https://www.codechef.com/submit/FUNAGP,22,12.5,https://www.codechef.com/status/FUNAGP,medium
1711,Subtree swapping,https://www.codechef.com/problems/SBSWAP,https://www.codechef.com/submit/SBSWAP,22,19.15,https://www.codechef.com/status/SBSWAP,medium
1712,Drunk Man in Large City,https://www.codechef.com/problems/AMDRUNK,https://www.codechef.com/submit/AMDRUNK,22,30.85,https://www.codechef.com/status/AMDRUNK,medium
1713,K   Raw Power,https://www.codechef.com/problems/RAWPOWER,https://www.codechef.com/submit/RAWPOWER,22,21.71,https://www.codechef.com/status/RAWPOWER,medium
1714,Finding the matrix,https://www.codechef.com/problems/FINDA,https://www.codechef.com/submit/FINDA,22,27.37,https://www.codechef.com/status/FINDA,medium
1715,Safe Partition,https://www.codechef.com/problems/SAFPAR,https://www.codechef.com/submit/SAFPAR,22,10.21,https://www.codechef.com/status/SAFPAR,medium
1716,X and Two Groups,https://www.codechef.com/problems/XTGR,https://www.codechef.com/submit/XTGR,22,6.19,https://www.codechef.com/status/XTGR,medium
1717,Chef in Evil Land,https://www.codechef.com/problems/EVILAND,https://www.codechef.com/submit/EVILAND,22,26.85,https://www.codechef.com/status/EVILAND,medium
1718,Treasure Hunt,https://www.codechef.com/problems/TREASURE,https://www.codechef.com/submit/TREASURE,22,37,https://www.codechef.com/status/TREASURE,medium
1719,The Inexplicable Giant Floating Baby Head,https://www.codechef.com/problems/DAND,https://www.codechef.com/submit/DAND,22,11.42,https://www.codechef.com/status/DAND,medium
1720,Sweetest Candy ,https://www.codechef.com/problems/SUBMAXA,https://www.codechef.com/submit/SUBMAXA,22,25.41,https://www.codechef.com/status/SUBMAXA,medium
1721,The battlefield,https://www.codechef.com/problems/D3,https://www.codechef.com/submit/D3,23,59.09,https://www.codechef.com/status/D3,medium
1722,Crease Painting,https://www.codechef.com/problems/PAINTING,https://www.codechef.com/submit/PAINTING,23,28.43,https://www.codechef.com/status/PAINTING,medium
1723,Tracy and Charlie,https://www.codechef.com/problems/TANDC,https://www.codechef.com/submit/TANDC,23,22.3,https://www.codechef.com/status/TANDC,medium
